USERID,VALUE,TRGPROGID,TRGPROG,TRGPROG_NAME
User_133,89.00,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_133,89.00,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_133,89.00,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_133,89.00,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_100,89.10,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_67,89.10,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_05,89.10,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_100,89.10,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_67,89.10,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_05,89.10,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_100,89.10,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_67,89.10,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_05,89.10,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_100,89.10,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_67,89.10,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_05,89.10,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_100,89.10,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_67,89.10,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_05,89.10,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_118,89.19,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_126,89.19,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_17,89.19,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_53,89.19,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_118,89.19,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_126,89.19,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_17,89.19,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_53,89.19,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_66,89.20,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_66,89.20,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_66,89.20,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_66,89.20,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_66,89.20,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_57,89.30,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_02,89.30,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_57,89.30,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_02,89.30,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_57,89.30,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_02,89.30,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_57,89.30,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_02,89.30,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_57,89.30,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_02,89.30,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_61,89.37,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_121,89.37,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_149,89.37,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_52,89.37,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_61,89.37,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_121,89.37,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_149,89.37,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_52,89.37,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_67,89.39,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_116,89.39,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_148,89.39,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_49,89.39,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_67,89.39,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_116,89.39,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_148,89.39,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_49,89.39,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_91,89.40,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_91,89.40,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_40,89.40,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_111,89.40,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_150,89.40,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_01,89.40,TSC09_TECHNICALWRITINGANDCOMMUNICATION,TSC09,TECHNICALWRITINGANDCOMMUNICATION
User_91,89.40,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_91,89.40,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_40,89.40,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_111,89.40,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_150,89.40,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_01,89.40,CCS09_CUSTOMERORIENTATION,CCS09,CUSTOMERORIENTATION
User_91,89.40,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_60,89.50,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_60,89.50,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_60,89.50,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_60,89.50,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_60,89.50,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_69,89.51,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_112,89.51,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_147,89.51,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_46,89.51,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_65,89.51,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_69,89.51,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_112,89.51,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_147,89.51,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_46,89.51,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_65,89.51,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_93,89.59,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_110,89.59,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_143,89.59,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_42,89.59,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_63,89.59,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_93,89.59,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_110,89.59,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_143,89.59,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_42,89.59,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_63,89.59,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_49,89.60,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_49,89.60,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_49,89.60,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_49,89.60,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_49,89.60,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_111,89.70,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_51,89.70,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_111,89.70,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_51,89.70,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_111,89.70,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_51,89.70,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_111,89.70,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_51,89.70,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_111,89.70,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_51,89.70,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_28,89.75,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_11,89.75,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_141,89.75,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_41,89.75,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_60,89.75,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_28,89.75,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_11,89.75,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_141,89.75,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_41,89.75,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_60,89.75,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_125,89.80,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_75,89.80,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_87,89.80,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_23,89.80,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_53,89.80,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_125,89.80,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_75,89.80,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_87,89.80,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_23,89.80,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_53,89.80,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_125,89.80,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_75,89.80,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_87,89.80,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_23,89.80,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_53,89.80,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_125,89.80,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_75,89.80,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_87,89.80,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_23,89.80,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_53,89.80,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_125,89.80,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_75,89.80,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_87,89.80,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_23,89.80,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_53,89.80,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_03,89.90,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_90,89.90,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_03,89.90,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_90,89.90,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_03,89.90,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_90,89.90,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_03,89.90,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_90,89.90,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_03,89.90,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_90,89.90,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_108,90.00,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_108,90.00,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_108,90.00,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_108,90.00,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_108,90.00,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_58,90.10,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_58,90.10,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_58,90.10,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_58,90.10,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_58,90.10,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_73,90.29,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_108,90.29,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_140,90.29,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_39,90.29,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_56,90.29,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_73,90.29,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_108,90.29,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_140,90.29,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_39,90.29,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_56,90.29,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_109,90.30,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_109,90.30,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_109,90.30,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_109,90.30,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_109,90.30,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_124,90.35,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_106,90.35,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_14,90.35,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_34,90.35,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_124,90.35,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_106,90.35,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_14,90.35,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_34,90.35,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_143,90.50,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_143,90.50,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_143,90.50,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_143,90.50,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_143,90.50,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_88,90.60,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_88,90.60,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_88,90.60,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_88,90.60,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_88,90.60,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_128,90.62,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_103,90.62,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_138,90.62,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_32,90.62,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_128,90.62,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_103,90.62,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_138,90.62,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_32,90.62,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_150,90.69,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_102,90.69,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_135,90.69,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_31,90.69,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_150,90.69,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_102,90.69,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_135,90.69,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_31,90.69,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_134,90.70,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_118,90.70,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_134,90.70,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_118,90.70,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_134,90.70,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_118,90.70,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_134,90.70,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_118,90.70,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_134,90.70,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_118,90.70,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_136,90.73,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_139,90.73,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_08,90.73,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_09,90.73,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_132,90.73,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_133,90.73,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_24,90.73,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_29,90.73,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_136,90.73,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_139,90.73,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_08,90.73,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_09,90.73,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_132,90.73,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_133,90.73,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_24,90.73,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_29,90.73,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_86,90.90,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_110,90.90,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_86,90.90,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_110,90.90,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_86,90.90,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_110,90.90,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_86,90.90,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_110,90.90,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_86,90.90,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_110,90.90,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_21,90.95,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_05,90.95,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_130,90.95,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_20,90.95,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_21,90.95,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_05,90.95,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_130,90.95,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_20,90.95,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_10,90.96,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_72,90.96,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_10,90.96,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_72,90.96,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_124,91.00,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_29,91.00,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_124,91.00,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_29,91.00,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_124,91.00,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_29,91.00,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_124,91.00,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_29,91.00,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_124,91.00,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_29,91.00,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_144,91.10,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_142,91.10,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_144,91.10,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_142,91.10,TSC06_HEALTHPROMOTIONANDEDUCATION,TSC06,HEALTHPROMOTIONANDEDUCATION
User_02,91.10,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_144,91.10,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_142,91.10,CCS03_PROBLEMSOLVING,CCS03,PROBLEMSOLVING
User_144,91.10,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_142,91.10,CCS06_BUILDINGINCLUSIVITY,CCS06,BUILDINGINCLUSIVITY
User_02,91.10,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_144,91.10,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_142,91.10,CCS16_SELFMANAGEMENT,CCS16,SELFMANAGEMENT
User_129,91.19,TSC12_LEADERSHIPANDTEAMWORK,TSC12,LEADERSHIPANDTEAMWORK
User_129,91.19,CCS12_ADAPTIBILITY,CCS12,ADAPTIBILITY
User_27,91.20,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
User_136,91.20,TSC03_COMMUNITYENGAGEMENT,TSC03,COMMUNITYENGAGEMENT
